'07/26/2023 14:17:06.866',"312,239,760,000,000","-305,867,520,000,000","618,107,280,000,000",0.0318612000000000
'07/26/2023 14:17:06.883',"307,460,580,000,000","-312,239,760,000,000","619,700,340,000,000",-0.0238959000000000
'07/26/2023 14:17:06.899',"315,425,880,000,000","-309,053,640,000,000","624,479,520,000,000",0.0318612000000000
'07/26/2023 14:17:06.915',"309,053,640,000,000","-307,460,580,000,000","616,514,220,000,000",0.00796530000000000
'07/26/2023 14:17:06.931',"320,205,060,000,000","-302,681,400,000,000","622,886,460,000,000",0.0876183000000000
'07/26/2023 14:17:06.948',"310,646,700,000,000","-304,274,460,000,000","614,921,160,000,000",0.0318612000000000
'07/26/2023 14:17:06.964',"318,612,000,000,000","-299,495,280,000,000","618,107,280,000,000",0.0955836000000000
'07/26/2023 14:17:06.980',"320,205,060,000,000","-301,088,340,000,000","621,293,400,000,000",0.0955836000000000
'07/26/2023 14:17:06.996',"318,612,000,000,000","-301,088,340,000,000","619,700,340,000,000",0.0876183000000000
'07/26/2023 14:17:07.013',"323,391,180,000,000","-293,123,040,000,000","616,514,220,000,000",0.151340700000000
'07/26/2023 14:17:07.029',"324,984,240,000,000","-293,123,040,000,000","618,107,280,000,000",0.159306000000000
'07/26/2023 14:17:07.045',"328,170,360,000,000","-291,529,980,000,000","619,700,340,000,000",0.183201900000000
'07/26/2023 14:17:07.061',"320,205,060,000,000","-297,902,220,000,000","618,107,280,000,000",0.111514200000000
'07/26/2023 14:17:07.078',"326,577,300,000,000","-289,936,920,000,000","616,514,220,000,000",0.183201900000000
'07/26/2023 14:17:07.094',"323,391,180,000,000","-293,123,040,000,000","616,514,220,000,000",0.151340700000000
'07/26/2023 14:17:07.110',"326,577,300,000,000","-296,309,160,000,000","622,886,460,000,000",0.151340700000000
'07/26/2023 14:17:07.126',"331,356,480,000,000","-288,343,860,000,000","619,700,340,000,000",0.215063100000000
'07/26/2023 14:17:07.143',"324,984,240,000,000","-296,309,160,000,000","621,293,400,000,000",0.143375400000000
'07/26/2023 14:17:07.159',"331,356,480,000,000","-296,309,160,000,000","627,665,640,000,000",0.175236600000000
'07/26/2023 14:17:07.175',"324,984,240,000,000","-297,902,220,000,000","622,886,460,000,000",0.135410100000000
'07/26/2023 14:17:07.191',"328,170,360,000,000","-291,529,980,000,000","619,700,340,000,000",0.183201900000000
'07/26/2023 14:17:07.208',"329,763,420,000,000","-291,529,980,000,000","621,293,400,000,000",0.191167200000000
'07/26/2023 14:17:07.224',"320,205,060,000,000","-296,309,160,000,000","616,514,220,000,000",0.119479500000000
'07/26/2023 14:17:07.240',"320,205,060,000,000","-297,902,220,000,000","618,107,280,000,000",0.111514200000000
'07/26/2023 14:17:07.256',"312,239,760,000,000","-299,495,280,000,000","611,735,040,000,000",0.0637224000000000
